EmpresaId,Location,lat,lgn,Description,Type,time,provincia,localidad,calification,BranchType
22359|1,AV. RIVADAVIA 2800,-34.61004,-58.40617,SUBTE LINEA A EST PZA MISERERE,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22360|1,AV. RIVADAVIA 5400,-34.62037,-58.44121,SUBTE LINEA A EST PRA JUNTA,1,05:00 A 22:00 HS,CF,CABALLITO,5,ESTACIÓN DE SUBTE,
22361|1,AV. RIVADAVIA 5950,-34.62379,-58.44924,SUBTE LINEA A EST PUAN,1,05:00 A 22:00 HS,CF,CABALLITO,5,ESTACIÓN DE SUBTE,
22362|1,AV. DE MAYO 1300,-34.60924,-58.38493,SUBTE LINEA A EST SAENZ PEÑA,1,05:00 A 22:00 HS,CF,MONTSERRAT,5,ESTACIÓN DE SUBTE,
22363|1,AV. RIVADAVIA 4500,-34.61473,-58.42853,SUBTE LINEA A EST RIO DE JANEIRO,1,05:00 A 22:00 HS,CF,CABALLITO,5,ESTACIÓN DE SUBTE,
22364|1,AV. CORRIENTES 4700,-34.60233,-58.43177,SUBTE LINEA B EST ANGEL GALLARDO,1,05:00 A 22:00 HS,CF,ALMAGRO,5,ESTACIÓN DE SUBTE,
22366|1,AV. CORRIENTES 1800,-34.60444,-58.39253,SUBTE LINEA B EST CALLAO,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22367|1,AV. CORRIENTES 3300,-34.60405,-58.41180,SUBTE LINEA B EST CARLOS GARDEL,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22368|1,AV. CORRIENTES 900,-34.60350,-58.37944,SUBTE LINEA B EST C PELLEGRINI,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22369|1,AV. CORRIENTES 6200,-34.59167,-58.44765,SUBTE LINEA B EST DORREGO,1,05:00 A 22:00 HS,CF,VILLA CRESPO,5,ESTACIÓN DE SUBTE,
22370|1,AV. F. LACROZE 4181,-34.58676,-58.45503,SUBTE LINEA B EST F LACROZE,1,05:00 A 22:00 HS,CF,CHACARITA,4,ESTACIÓN DE SUBTE,
22371|1,AV. CORRIENTES 500,-34.60322,-58.37377,SUBTE LINEA B EST FLORIDA,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22372|1,AV. CORRIENTES 200,-34.60294,-58.36995,SUBTE LINEA B EST L N ALEM,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22373|1,AV. DE LOS INCAS 4500,-34.58124,-58.47426,SUBTE LINEA B EST LOS INCAS,1,05:00 A 22:00 HS,CF,VILLA ORTÚZAR,5,ESTACIÓN DE SUBTE,
22374|1,AV. CORRIENTES 5300,-34.59894,-58.43978,SUBTE LINEA B EST MALABIA,1,05:00 A 22:00 HS,CF,VILLA CRESPO,5,ESTACIÓN DE SUBTE,
22375|1,AV. CORRIENTES 4000,-34.60313,-58.42091,SUBTE LINEA B EST MEDRANO,1,05:00 A 22:00 HS,CF,ALMAGRO,5,ESTACIÓN DE SUBTE,
22376|1,AV. CORRIENTES 2300,-34.60461,-58.39939,SUBTE LINEA B EST PASTEUR,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22377|1,AV. TRIUNVIRATO 3200,-34.58369,-58.46763,SUBTE LINEA B EST TRONADOR,1,05:00 A 22:00 HS,CF,VILLA ORTÚZAR,5,ESTACIÓN DE SUBTE,
22378|1,AV. CORRIENTES 1400,-34.60398,-58.38654,SUBTE LINEA B EST URUGUAY,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22379|1,AV. CORRIENTES 2800,-34.60456,-58.40547,SUBTE LINEA B EST PUEYRREDON,1,05:00 A 22:00 HS,CF,BALVANERA,5,ESTACIÓN DE SUBTE,
22380|1,CARLOS PELLEGRINI 1,-34.60836,-58.38068,SUBTE LINEA C EST AV DE MAYO,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22382|1,SARMIENTO 800,-34.60474,-58.37796,SUBTE LINEA C EST D NORTE,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22383|1,BDO. DE IRIGOYEN 800,-34.61765,-58.38021,SUBTE LINEA C EST INDEPENDENCIA,1,05:00 A 22:00 HS,CF,MONTSERRAT,5,ESTACIÓN DE SUBTE,
22384|1,ESMERALDA 500,-34.60230,-58.37806,SUBTE LINEA C EST LAVALLE,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22385|1,BDO. DE IRIGOYEN 400,-34.61304,-58.38042,SUBTE LINEA C EST MORENO,1,05:00 A 22:00 HS,CF,MONTSERRAT,5,ESTACIÓN DE SUBTE,
22386|1,AV. RAMOS MEJIA 1400,-34.58912,-58.37249,SUBTE LINEA C EST RETIRO,1,05:00 A 22:00 HS,CF,RETIRO,5,ESTACIÓN DE SUBTE,
22387|1,BDO. DE IRIGOYEN 1100,-34.62090,-58.38006,SUBTE LINEA C EST SAN JUAN,1,05:00 A 22:00 HS,CF,CONSTITUCIÓN,5,ESTACIÓN DE SUBTE,
22388|1,SAN MARTIN 700,-34.59976,-58.37409,SUBTE LINEA C EST SAN MARTIN,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22389|1,AV. ROQUE SAENZ PEÑA 900,-34.60491,-58.37939,SUBTE LINEA D EST 9 DE JULIO,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22390|1,AV. SANTA FE 2900,-34.59167,-58.40712,SUBTE LINEA D EST AGUERO,1,05:00 A 22:00 HS,CF,RECOLETA,5,ESTACIÓN DE SUBTE,
22391|1,AV. SANTA FE 3300,-34.58810,-58.41149,SUBTE LINEA D EST BULNES,1,05:00 A 22:00 HS,CF,PALERMO,5,ESTACIÓN DE SUBTE,
22392|1,AV. CORDOBA 1700,-34.59953,-58.39154,SUBTE LINEA D EST CALLAO,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22393|1,AV. ROQUE SAENZ PEÑA 501,-34.60779,-58.37371,SUBTE LINEA D EST CATEDRAL,1,05:00 A 22:00 HS,CF,SAN NICOLÁS,5,ESTACIÓN DE SUBTE,
22394|1,AV. CABILDO 2900,-34.55548,-58.46250,SUBTE LINEA D EST CONGRESO,1,05:00 A 22:00 HS,CF,BELGRANO,5,ESTACIÓN DE SUBTE,
