-71.293167,-41.15049
-71.13929,-41.100765
-70.721275,-41.122829
-70.706757,-41.508209
-70.691696,-41.606255
-70.896306,-41.847239
-71.365463,-41.954025
-71.416321,-41.845989
-71.500793,-41.849609
-71.492264,-41.322811
-71.480438,-41.596161
-71.461655,-41.658424
-70.829613,-41.128754
-71.573456,-41.043694
-71.576782,-41.043243
-70.591713,-41.36351
-70.433601,-41.16946
-70.475593,-41.712727
-70.340843,-41.749062
-70.345749,-41.093395
-70.268071,-41.030993
-70.137711,-41.761806
-70.093513,-41.112312
-70.034917,-41.24584
-70.011658,-41.62991
-69.544112,-41.331215
-69.183373,-41.308472
-68.215744,-41.22747
-67.763252,-41.153706
-67.908478,-41.342365
-67.661179,-41.558105
-68.272331,-41.40358
-68.701279,-41.249031
-68.933189,-41.54768
-68.917778,-41.769253
-68.164162,-41.669266
-68.164963,-41.822578
-68.855003,-41.849163
-68.619156,-41.876652
-68.38312,-41.066733
-67.481987,-41.073601
-67.366837,-41.09911
-67.454582,-41.136898
-67.213615,-41.007843
-67.297493,-41.03915
-67.293518,-41.712822
-66.896431,-41.250134
-66.93219,-41.863487
-66.095581,-41.668434
-66.097932,-41.435988
-65.960266,-41.157547
-65.976929,-41.195168
-65.643867,-41.313515
-65.421738,-41.626991
-65.38221,-41.604137
-65.358291,-41.60531
-65.025215,-41.62635
-65.023415,-41.698677
-65.377419,-41.686729
-62.832874,-41.045784
-62.797306,-41.026028
-71.412954,-41.148516
-71.350787,-41.175526
-71.166828,-41.075367
-65.210991,-22.873163
-65.234077,-22.854998
-65.21273,-22.836361
-65.218781,-22.787996
-65.22744,-22.728588
-65.217438,-22.574247
-65.226395,-22.539051
-65.259094,-22.408863
-65.2267,-22.406399
-65.136734,-22.139261
-65.15226,-22.260355
-65.136009,-22.307207
-65.129288,-22.338287
-65.139069,-22.361319
-65.175896,-22.334179
-65.174286,-22.346142
-65.178741,-22.373899
-65.13205,-22.449808
-65.133614,-22.586508
-65.180557,-22.620937
-65.198128,-22.593805
-65.123489,-22.638437
-65.118713,-22.68478
-65.166183,-22.742445
-65.165894,-22.800024
-65.119698,-22.929968
-65.079628,-22.98884
-65.094414,-22.903128
-65.060379,-22.889227
-65.073875,-22.856688
-65.099907,-22.744703
-65.117355,-22.540438
-65.09964,-22.508898
-65.080025,-22.460054
-65.078979,-22.377897
-65.029228,-22.341909
-65.068542,-22.309643
-65.019341,-22.282372
-65.078018,-22.245228
-65.032417,-22.235567
-65.084305,-22.149124
-65.021416,-22.149839
-64.89299,-22.13352
-64.909966,-22.174744
-64.961678,-22.185761
-64.966432,-22.249287
-64.955223,-22.254509
-64.969048,-22.258066
-64.920921,-22.287245
-64.877777,-22.323465
-64.92366,-22.619417
-64.998528,-22.795679
-64.966804,-22.828718
-64.917763,-22.821024
-64.776688,-22.496853
-64.829895,-22.395233
-64.846588,-22.181644
-64.666786,-22.896324
-64.667664,-22.866747
-64.7332,-22.434246
-64.720062,-22.30555
-64.701912,-22.280165
-64.695328,-22.22674
-64.680557,-22.194212
-64.932877,-22.263178
-65.23378,-22.755377
-64.441025,-22.651253
-64.441025,-22.930929
-64.416473,-22.96431
-64.365135,-22.960146
-64.286339,-22.875031
-64.357407,-22.800657
-64.350723,-22.74337
-64.222733,-22.572227
-64.136154,-22.859119
-64.021172,-22.73575
-63.940819,-22.044134
-63.893711,-22.058521
-63.893505,-22.077847
-63.919662,-22.149323
-63.909454,-22.205826
-63.91634,-22.25495
-63.961708,-22.540209
-63.861071,-22.933684
-63.854073,-22.931871
-63.71093,-22.87031
-63.834869,-22.82592
-63.786667,-22.750114
-63.828651,-22.740425
-63.856644,-22.586145
-63.799152,-22.51148
-63.784786,-22.406237
-63.803333,-22.034121
-63.797932,-22.024227
-63.798187,-22.014767
-63.688828,-22.052553
-63.698608,-22.069038
-63.699432,-22.085402
-63.680786,-22.101658
-63.691834,-22.108313
-63.706642,-22.144655
-63.733234,-22.241148
-63.75787,-22.324549
-63.756622,-22.360729
-63.709854,-22.432611
-63.702881,-22.497459
-63.715729,-22.537703
-63.677334,-22.085733
-63.638744,-22.33099
-63.606926,-22.378742
-63.582527,-22.437351
-63.602749,-22.520775
-63.679008,-22.920319
-63.669151,-22.934753
-63.579388,-22.960915
-63.535278,-22.941198
-63.526638,-22.90148
-63.505932,-22.830555
-63.515503,-22.770504
-63.503342,-22.702868
-63.519691,-22.336372
-63.55851,-22.292564
-63.578552,-22.263165
-63.502113,-22.080347
-63.539261,-22.025206
-63.534519,-22.006586
-63.475067,-22.407164
-63.394314,-22.606262
-63.452896,-22.804091
-63.468872,-22.850651
-63.432419,-22.89887
-63.420437,-22.924171
-63.483608,-22.949366
-63.329025,-22.518188
-63.381924,-22.454897
-63.244549,-22.884552
-63.218849,-22.922148
-63.243767,-22.987362
-63.168621,-22.973202
-63.105564,-22.958307
-63.137436,-22.929131
-63.169411,-22.897615
-63.129589,-22.725798
-63.160763,-22.676245
-63.05022,-22.793877
-63.664537,-22.204226
-64.946175,-23.216509
-64.93103,-23.234617
-64.902527,-23.259804
-64.88488,-23.122057
-64.873787,-23.099058
-64.740364,-23.021399
-64.826836,-23.080622
-64.377747,-23.188669
-64.487877,-23.269924
-64.425903,-23.395372
-64.399335,-23.55755
-64.32756,-23.439062
-64.22419,-23.322287
-64.285194,-23.281046
-64.300797,-23.260645
-64.305206,-23.235126
-64.276741,-23.245075
-64.331276,-23.26391
-64.327278,-23.131441
-64.20488,-23.205711
-64.24424,-23.254486
-64.137825,-23.253265
-64.14463,-23.439243
-64.09063,-23.683445
-64.106743,-23.569729
-64.135223,-23.502192
-64.095955,-23.207329
-64.07296,-23.183819
-63.987965,-23.114389
-64.076782,-23.825447
-64.05825,-23.903517
-63.858822,-23.754047
-63.950748,-23.327299
-63.909088,-23.049833
-63.850765,-23.219965
-63.865383,-23.331459
-63.865982,-23.350565
-63.725945,-23.415279
-63.751572,-23.373611
-63.774494,-23.346165
-63.775387,-23.268597
-63.736252,-23.257427
-63.6292,-23.018152
-63.568657,-23.202314
-63.679909,-23.299459
-63.670856,-23.425596
-63.661579,-23.770985
-63.57259,-23.579796
-63.542988,-23.530483
-63.523056,-23.494047
-63.548733,-23.049507
-63.469528,-23.011112
-63.386829,-23.418428
-63.475101,-23.529449
-63.409332,-23.734304
-63.41185,-23.763546
-63.477146,-23.814041
-63.412025,-23.846674
-63.315956,-23.964148
-63.210304,-23.953125
-63.2328,-23.924732
-63.309544,-23.840088
-63.363342,-23.620859
-63.285309,-23.616467
-63.203186,-23.609558
-63.32531,-23.488663
-63.29834,-23.408432
-63.341567,-23.248827
-63.269127,-23.270363
-63.308319,-23.041662
-63.180275,-23.206074
-63.216084,-23.264427
-63.225788,-23.27594
-63.251736,-23.321651
-63.106621,-23.927879
-63.193218,-23.89683
-63.158302,-23.744715
-63.176964,-23.699495
-63.104355,-23.642874
-63.101521,-23.363894
-63.134487,-23.024357
-63.057438,-23.226347
-63.088345,-23.553106
-63.06749,-23.650825
-63.040649,-23.671576
-63.072014,-23.769691
-63.066486,-23.282106
-65.931046,-24.037752
-65.883514,-24.040388
-65.867081,-24.149759
-65.756485,-24.278261
-65.740845,-24.334627
-65.779465,-24.397875
-65.782547,-24.420498
-65.992867,-24.418163
-65.949982,-24.452728
-65.983337,-24.500912
-65.901878,-24.496977
-65.72258,-24.560554
-65.817169,-24.976938
-65.809044,-24.954527
-65.745483,-24.996149
-65.729317,-24.974224
-65.417,-24.550854
-65.488823,-24.736811
-65.49678,-24.771662
-65.408264,-24.695099
-65.422508,-24.828407
-65.598099,-24.8531
-65.544304,-24.850061
-65.59082,-24.878712
-65.64801,-24.929379
-65.528053,-24.908543
-65.491058,-24.900639
-65.655434,-24.997866
-65.65683,-24.958612
-65.577477,-24.978764
-65.548256,-24.956762
-65.4758,-24.934771
-65.448395,-24.900881
-65.424347,-24.926603
-65.421562,-24.94976
-65.488304,-24.966772
-65.484634,-24.987051
-65.438675,-24.997961
-65.372284,-24.930374
-65.369827,-24.903378
-65.326767,-24.876099
-65.264572,-24.950323
-65.401886,-24.871525
-65.138451,-24.774097
-65.079971,-24.741421
-65.169891,-24.700596
-65.310188,-24.663206
-65.380997,-24.601053
-65.173279,-24.596779
-65.18132,-24.558231
-65.376625,-24.471033
-65.187424,-24.465681
-64.986221,-24.592226
-65.097305,-24.628611
-65.056145,-24.622633
-64.969658,-24.660944
-65.105237,-24.681259
-65.045998,-24.669178
-65.040588,-24.685747
-64.963158,-24.714222
-64.993942,-24.758762
-65.030052,-24.792
-64.936066,-24.82016
-64.972595,-24.8997
-64.925491,-24.930449
-64.845726,-24.890919
-64.825737,-24.957207
-64.767708,-24.954411
-64.746048,-24.905087
-64.862373,-24.69906
-64.811363,-24.72518
-64.912994,-24.602926
-64.756355,-24.589416
-64.64254,-24.718998
-64.618561,-24.896404
-64.532845,-24.926466
-64.529617,-24.906151
-64.503067,-24.886719
-65.105255,-24.662159
-65.518944,-24.843449
-65.644203,-24.907551
-65.559807,-24.912592
-64.469124,-24.752636
-64.417267,-24.74378
-64.456528,-24.771749
-64.448158,-24.853804
-64.457718,-24.917084
-64.491409,-24.957014
-64.376854,-24.66785
-64.197639,-24.468546
-64.191879,-24.6707
-64.242149,-24.713123
-64.251396,-24.725723
-64.195633,-24.728115
-64.179391,-24.816926
-64.093109,-24.542164
-64.155396,-24.527273
-64.109734,-24.249813
-64.140953,-24.250011
-63.989067,-24.229973
-63.995533,-24.383604
-63.994347,-24.432436
-64.005608,-24.455732
-64.066505,-24.499109
-64.033127,-24.652649
-63.975613,-24.791952
-63.899944,-24.705416
-63.980366,-24.687733
-63.982395,-24.583191
-63.942898,-24.41086
-63.934319,-24.393318
-63.974308,-24.272533
-63.87413,-24.405752
-63.657906,-24.537943
-63.63768,-24.635536
-63.663754,-24.929964
-63.531353,-24.453354
-63.440285,-24.266396
-63.409901,-24.634939
-63.45742,-24.694042
-63.304153,-24.852854
-63.372303,-24.715191
-63.359371,-24.596853
-63.33168,-24.522812
-63.385689,-24.236624
-63.29995,-24.204893
-63.205521,-24.001871
-63.225227,-24.049541
-63.253822,-24.112761
-63.252224,-24.342855
-63.25972,-24.408157
-63.267712,-24.636578
-63.17247,-24.71492
-63.19566,-24.61171
-63.182182,-24.511835
-63.105972,-24.503576
-63.192787,-24.21117
-63.137989,-24.060507
-63.185684,-24.038933
-63.117157,-24.033678
-63.082432,-24.03021
-63.07478,-24.048191
-63.033905,-24.066885
-63.038826,-24.089623
-63.037304,-24.09959
-63.01115,-24.112501
-63.050884,-24.124817
-63.0298,-24.394901
-63.061783,-24.714001
-62.938057,-22.009544
-62.942532,-22.063652
-62.989918,-22.271631
-62.925892,-22.771536
-62.974243,-22.888277
-62.935394,-22.940672
-62.886398,-22.676397
-62.829262,-22.59256
-62.828075,-22.257656
-62.813366,-22.13871
-62.832542,-22.09078
-62.800152,-22.166534
-62.741989,-22.183029
-62.784313,-22.430931
-62.721207,-22.656618
-62.79623,-22.725206
-62.744576,-22.834951
-62.632378,-22.852354
-62.623806,-22.668177
-62.613075,-22.605589
-62.633736,-22.57733
-62.659672,-22.502371
-62.681339,-22.426611
-62.648209,-22.359716
-62.649342,-22.320614
-62.706573,-22.269144
-62.549778,-22.358467
-62.520367,-22.382521
-62.525742,-22.520342
-62.55759,-22.615862
-62.603668,-22.77684
-62.600002,-22.88517
-62.582321,-22.904367
-62.531372,-22.958214
-62.489254,-22.89946
-62.438541,-22.735327
-62.430416,-22.593718
-62.501621,-22.554867
-62.360756,-22.473307
-62.384716,-22.472141
-62.390739,-22.610327
-62.362991,-22.71566
-62.387249,-22.796486
-66.910217,-23.972586
-66.293449,-23.652239
-66.288513,-23.750628
-66.311302,-23.915236
-66.288971,-23.957039
-66.28138,-23.99361
-66.244942,-23.926397
-66.203209,-23.837152
-66.096436,-23.846432
-66.281754,-23.822039
-66.269447,-23.713697
-66.239853,-23.670826
-66.228355,-23.603687
-66.224319,-23.530277
-66.116264,-23.501253
-66.168129,-23.438063
-66.067833,-23.786983
-66.027534,-23.784876
-68.275986,-24.453276
-68.168648,-24.50263
-67.989174,-24.685354
-68.063835,-24.754198
-67.905228,-24.517612
-67.699074,-24.51581
-62.963402,-23.010969
-62.91832,-23.038832
-62.880657,-23.04817
-62.875092,-23.129593
-62.827801,-23.150848
-62.925159,-23.153191
-62.977844,-23.123333
-62.923843,-23.26556
-62.882725,-23.250767
-62.833725,-23.266005
-62.984467,-23.370178
-62.793591,-23.265469
-62.849602,-23.403273
-62.942265,-23.437578
-62.950455,-23.503098
-62.874214,-23.529528
-62.825092,-23.509802
-62.868801,-23.586805
-62.990074,-23.615423
-62.954071,-23.610283
-62.834248,-23.6523
-62.877773,-23.703175
-62.951839,-23.733101
-62.97366,-23.696899
-62.990238,-23.765617
-62.957085,-23.811811
-62.964157,-23.830395
-62.961117,-23.849703
-62.907318,-23.841179
-62.990402,-23.861229
-62.948299,-23.875616
-62.874519,-23.88685
-62.868912,-23.926685
-62.849834,-23.959736
-62.955517,-23.950832
-62.994061,-23.938683
-62.938122,-23.904184
-62.815399,-23.975828
-62.749981,-23.93866
-62.72786,-23.896372
-62.782017,-23.905247
-62.716782,-23.855989
-62.77581,-23.843035
-62.794628,-23.829758
-62.77177,-23.79175
-62.788673,-23.768728
-62.710064,-23.755013
-62.779942,-23.721178
-62.775013,-23.729265
-62.743546,-23.710413
-62.655025,-23.686323
-62.680138,-23.819487
-62.767399,-23.670382
-62.696964,-23.656345
-62.663975,-23.507736
-62.645477,-23.552406
-62.671921,-23.471527
-62.680843,-23.417271
-62.72488,-23.279739
-62.63942,-23.260437
-62.671799,-23.231415
-62.696087,-23.217707
-62.713688,-23.190928
-62.779072,-23.177389
-62.662495,-23.116919
-62.771229,-23.0079
-62.718277,-23.025869
-62.6035,-23.03841
-62.553104,-23.003763
-62.894691,-23.47213
-62.898918,-23.979721
-62.73682,-23.461433
-62.760403,-23.963844
-62.627239,-23.138826
-62.634827,-23.198078
-62.610092,-23.23494
-62.646603,-23.777153
-62.611328,-23.866463
-62.689281,-23.86231
-62.692989,-23.961294
-62.673405,-23.986052
-62.515018,-23.975344
-62.583878,-23.926756
-62.523739,-23.8951
-62.606758,-23.902023
-62.595608,-23.83757
-62.593445,-23.61342
-62.546223,-23.423515
-62.542503,-23.371119
-62.57272,-23.336346
-62.606647,-23.303225
-62.539124,-23.156698
-62.564976,-23.133276
-62.44453,-23.283489
-62.462376,-23.379288
-62.469116,-23.415319
-62.359684,-23.698692
-62.367176,-23.683853
-62.348427,-23.665394
-62.376839,-23.072315
-62.870411,-23.832552
-62.874142,-23.635696
-62.96629,-23.774723
-67.396019,-24.594229
-67.303604,-24.65457
-66.985153,-24.370483
-66.950836,-24.85104
-66.996284,-24.980852
-66.572533,-24.38171
-66.676773,-24.467947
-66.299477,-24.270414
-66.386131,-24.263741
-66.44883,-24.27812
-66.442787,-24.232016
-66.399597,-24.245657
-66.32048,-24.222086
-66.316879,-24.197374
-66.356728,-24.153679
-66.397942,-24.157644
-66.221802,-24.339695
-66.245148,-24.381729
-66.193222,-24.568779
-66.191872,-24.587801
-66.194878,-24.660969
-66.179039,-24.68232
-66.199745,-24.694902
-66.200257,-24.714261
-66.20858,-24.724281
-66.168335,-24.813265
-66.157219,-24.829128
-66.138054,-24.873442
-66.160698,-24.939655
-66.200966,-24.93862
-66.047867,-24.893881
-66.036278,-24.846285
-66.021843,-24.689077
-66.014381,-24.354059
-66.053253,-24.337984
-62.93103,-24.024855
-62.996429,-24.041721
-62.922527,-24.045963
-62.983646,-24.116455
-62.960201,-24.127546
-62.949875,-24.173689
-62.886511,-24.183931
-62.892494,-24.08596
-62.883877,-24.001478
-62.739742,-24.026396
-62.77726,-24.072176
-62.797218,-24.086546
-62.779926,-24.094336
-62.743511,-24.139263
-62.776287,-24.217113
-62.763523,-24.587288
-62.609871,-24.283283
-62.693893,-24.250727
-62.67165,-24.221058
-62.679924,-24.110085
-62.651794,-24.079639
-62.678505,-24.0424
-62.587574,-24.010181
-62.553596,-24.032675
-62.580246,-24.077265
-62.603931,-24.132298
-62.520309,-24.184034
-62.559849,-24.228111
-62.603493,-24.260313
-62.538361,-24.268093
-62.529812,-24.31415
-62.43729,-24.380625
-62.471336,-24.337246
-62.43047,-24.333523
-62.491867,-24.297222
-62.448254,-24.309168
-62.425648,-24.10745
-62.425999,-24.089981
-62.476219,-24.09811
-62.417263,-24.034651
-62.463448,-24.028536
-62.389717,-24.022888
-62.403759,-24.051905
-62.36861,-24.04336
-62.349701,-24.08779
-62.371384,-24.238333
-62.370693,-24.307615
-62.394302,-24.346193
-62.344486,-24.380445
-62.358017,-24.392601
-62.388721,-24.371078
-66.996513,-25.096487
-66.469093,-25.094717
-66.446754,-25.191938
-66.447289,-25.243578
-66.44146,-25.289656
-66.434029,-25.319006
-66.419556,-25.37579
-66.380928,-25.39473
-66.338837,-25.072378
-66.321449,-25.417953
-66.395958,-25.50782
-66.361794,-25.485218
-66.400383,-25.563219
-66.440483,-25.587587
-66.40464,-25.76613
-66.360847,-25.85931
-66.309006,-25.980862
-66.030991,-25.997334
-66.281876,-25.902706
-66.063049,-25.869228
-66.03447,-25.867908
-66.28656,-25.83989
-66.10231,-25.822483
-66.262016,-25.776262
-66.021873,-25.705141
-66.168266,-25.686214
-66.163033,-25.676073
-66.113098,-25.69142
-66.072769,-25.680002
-66.070915,-25.687428
-66.169037,-25.64842
-66.167557,-25.637405
-66.159882,-25.642555
-66.1679,-25.613758
-66.202316,-25.576462
-66.205826,-25.567173
-66.217308,-25.514654
-66.226143,-25.459614
-66.263062,-25.438679
-66.222908,-25.439791
-66.263245,-25.297867
-66.237465,-25.312937
-66.231285,-25.300442
-66.207321,-25.258879
-66.194115,-25.239595
-66.261337,-25.2306
-66.199745,-25.210426
-66.199341,-25.196539
-66.181381,-25.192511
-66.238502,-25.175043
-66.20903,-25.148067
-66.176903,-25.143959
-66.210922,-25.098927
-66.194878,-25.098078
-66.140747,-25.097775
-66.115562,-25.086361
-66.199585,-25.042027
-66.165787,-25.120451
-66.252136,-25.325584
-66.297006,-25.440695
-66.347336,-25.293541
-66.102921,-25.05051
-65.99353,-25.005138
-65.935738,-25.016909
-65.859657,-25.039066
-65.646904,-25.011185
-65.594582,-25.009937
-65.548347,-25.0399
-65.527824,-25.002201
-65.474182,-25.041912
-65.410454,-25.001493
-65.3937,-25.014153
-64.558502,-25.033836
-64.557343,-25.05097
-64.50827,-25.077459
-64.502235,-25.133812
-64.609543,-25.09524
-64.632683,-25.048531
-64.666504,-25.087076
-64.701279,-25.096401
-64.707825,-25.118481
-64.727135,-25.10421
-64.751946,-25.13241
-64.804581,-25.052881
-65.020119,-25.124701
-65.066055,-25.123241
-65.162758,-25.136759
-65.338364,-25.085049
-65.363403,-25.097923
-65.38147,-25.059628
-65.405174,-25.0802
-65.388535,-25.13019
-65.425972,-25.116486
-65.428734,-25.063166
-65.44545,-25.057789
-65.497177,-25.072639
-65.535973,-25.100124
-65.532272,-25.083479
-65.505898,-25.14325
-65.580559,-25.058817
-65.591072,-25.095766
-65.606575,-25.115499
-65.726837,-25.072651
-65.735939,-25.115034
-65.73484,-25.131273
-65.780212,-25.136549
-65.884476,-25.107332
-65.926933,-25.130352
-65.940804,-25.080816
-65.995079,-25.188923
-65.86438,-25.186476
-65.889656,-25.213043
-65.833206,-25.155664
-65.810669,-25.177746
-65.760536,-25.154556
-65.745773,-25.181667
-65.659569,-25.230333
-65.698006,-25.149513
-65.623253,-25.1647
-65.514267,-25.208597
-65.498131,-25.171318
-65.46228,-25.146454
-65.438866,-25.153126
-65.436653,-25.177702
-65.466415,-25.194561
-65.4804,-25.22331
-64.880005,-25.219399
-64.801895,-25.187897
-64.579163,-25.276398
-64.603111,-25.303299
-64.606102,-25.295546
-64.761307,-25.292868
-64.782219,-25.317879
-64.798401,-25.298241
-64.913155,-25.311111
-65.234192,-25.277
-65.259094,-25.286564
-65.256172,-25.30722
-65.292145,-25.287926
-65.456451,-25.290422
-65.472565,-25.279793
-65.54026,-25.268904
-65.673355,-25.240273
-65.669273,-25.287174
-65.868698,-25.286013
-65.897949,-25.327684
-65.908928,-25.365942
-65.858398,-25.380272
-65.857246,-25.357046
-65.835709,-25.365328
-65.873589,-25.33149
-65.846962,-25.329906
-65.754135,-25.32962
-65.700203,-25.396185
-65.528915,-25.349943
-65.299362,-25.349031
-65.117752,-25.399687
-65.101128,-25.35726
-65.039597,-25.328739
-65.031769,-25.357357
-64.856888,-25.32683
-64.825821,-25.328806
-64.714851,-25.387625
-64.576057,-25.337372
-64.570053,-25.362768
-64.551468,-25.340673
-64.587769,-25.414259
-64.593567,-25.425039
-64.598885,-25.493717
-64.609375,-25.422846
-64.665596,-25.467598
-64.684898,-25.443531
-64.79351,-25.496237
-64.901611,-25.447025
-64.886993,-25.483173
-64.85363,-25.493078
-64.95459,-25.499388
-64.960304,-25.451559
-64.995674,-25.466225
-64.976845,-25.50116
-65.06562,-25.498074
-65.05822,-25.462992
-65.079918,-25.430454
-65.116745,-25.436487
-65.277321,-25.413704
-65.458412,-25.450016
-65.493279,-25.497238
-65.566406,-25.465971
-65.554932,-25.436094
-65.583168,-25.448595
-65.624352,-25.440874
-65.652718,-25.430346
-65.658066,-25.467518
-65.864426,-25.424379
-65.842369,-25.458862
-65.832764,-25.483912
-65.93885,-25.445683
-65.817009,-25.542372
-65.769096,-25.521809
-65.710442,-25.540081
-65.696899,-25.560802
-65.706749,-25.584398
-65.570992,-25.567007
-65.556969,-25.524651
-65.480041,-25.527746
-65.472687,-25.543488
-65.442482,-25.53034
-64.9776,-25.538382
-64.9925,-25.580633
-64.921417,-25.588408
-64.919846,-25.562538
-64.925423,-25.529037
-64.835136,-25.514595
-64.889572,-25.549276
-64.883926,-25.588219
-64.841179,-25.552774
-64.821938,-25.53186
-64.80278,-25.560991
-64.774849,-25.571642
-64.795219,-25.513338
-64.731445,-25.503426
-64.671799,-25.556238
-64.696098,-25.526945
-64.683342,-25.504978
-64.601936,-25.537214
-64.665497,-25.637705
-64.749779,-25.665281
-64.761246,-25.650902
-64.807487,-25.621637
-64.825737,-25.659636
-64.850487,-25.601616
-64.89743,-25.6092
-64.926491,-25.660717
-65.003677,-25.673529
-65.044441,-25.672508
-65.089706,-25.655386
-65.229797,-25.657021
-65.258934,-25.635515
-65.495705,-25.628561
-65.538094,-25.676085
-65.588226,-25.601656
-65.613235,-25.623203
-65.676247,-25.656687
-65.726944,-25.671837
-65.780029,-25.609047
-65.788963,-25.647198
-65.99894,-25.723806
-65.973305,-25.758041
-65.748573,-25.714249
-65.701653,-25.694126
-65.688377,-25.738478
-65.5513,-25.700491
-65.489304,-25.710949
-65.436546,-25.767666
-65.428085,-25.742979
-65.396729,-25.733526
-65.220146,-25.689251
-65.116409,-25.74411
-65.138283,-25.770185
-65.053711,-25.701683
-65.025215,-25.744852
-64.949715,-25.720022
-64.963493,-25.748287
-64.889259,-25.740421
-64.846153,-25.718718
-64.805794,-25.748533
-64.72184,-25.705639
-64.649879,-25.689735
-64.610092,-25.766075
-64.658859,-25.80106
-64.697205,-25.782124
-64.754189,-25.773411
-64.786179,-25.836081
-64.783394,-25.792557
-64.774246,-25.781076
-64.826508,-25.791498
-64.864021,-25.81086
-64.858475,-25.784456
-64.955444,-25.854639
-64.977776,-25.841028
-64.995209,-25.856783
-64.986092,-25.814083
-64.95652,-25.776348
-65.000404,-25.791935
-64.963493,-25.791636
-65.08876,-25.825691
-65.090309,-25.804041
-65.131027,-25.787579
-65.123154,-25.856718
-65.150909,-25.843966
-65.181366,-25.833632
-65.212502,-25.813822
-65.338043,-25.78697
-65.347939,-25.829311
-65.464432,-25.862095
-65.690407,-25.784885
-65.95475,-25.824131
-65.971626,-25.781534
-65.948441,-25.933308
-65.928432,-25.894051
-65.879662,-25.943329
-65.719002,-25.902008
-65.698006,-25.938187
-65.60656,-25.911858
-65.608253,-25.924009
-65.486122,-25.919292
-65.172127,-25.879036
-65.149803,-25.893999
-65.051491,-25.870592
-64.96093,-25.875481
-64.966019,-25.919872
-64.880379,-25.863482
-64.823723,-25.867065
-64.852882,-25.888103
-64.763222,-25.896715
-64.615891,-25.937448
-64.565475,-25.873713
-64.507736,-25.958242
-64.645134,-25.978165
-64.664062,-25.994768
-64.677902,-25.972847
-64.72509,-25.984497
-64.788475,-25.98741
-64.93364,-25.980276
-64.940285,-25.993835
-65.004608,-25.994446
-65.170898,-25.96427
-65.152435,-25.988934
